,GAME_DATE_EST,GAME_SEQUENCE,GAME_ID,TEAM_ID,TEAM_ABBREVIATION,TEAM_CITY_NAME,TEAM_NAME,TEAM_WINS_LOSSES,PTS_QTR1,PTS_QTR2,PTS_QTR3,PTS_QTR4,PTS_OT1,PTS_OT2,PTS_OT3,PTS_OT4,PTS_OT5,PTS_OT6,PTS_OT7,PTS_OT8,PTS_OT9,PTS_OT10,PTS,FG_PCT,FT_PCT,FG3_PCT,AST,REB,TOV
157,2024-02-08,5,0022300737,1610612763,MEM,Memphis,Grizzlies,18-34,31,25,25,29,0,0,0,0,0,0,0,0,0,0,110,0.462,0.615,0.391,26,34,9
158,2024-02-08,6,0022300738,1610612750,MIN,Minnesota,Timberwolves,36-16,30,33,39,27,0,0,0,0,0,0,0,0,0,0,129,0.552,0.75,0.512,34,43,8
159,2024-02-08,6,0022300738,1610612749,MIL,Milwaukee,Bucks,33-19,26,27,22,30,0,0,0,0,0,0,0,0,0,0,105,0.494,0.688,0.424,35,35,13
160,2024-02-08,7,0022300739,1610612762,UTA,Utah,Jazz,26-27,28,38,24,25,0,0,0,0,0,0,0,0,0,0,115,0.436,0.677,0.343,28,52,15
161,2024-02-08,7,0022300739,1610612756,PHX,Phoenix,Suns,31-21,40,35,34,20,0,0,0,0,0,0,0,0,0,0,129,0.591,0.688,0.483,37,37,12
162,2024-02-08,8,0022300740,1610612743,DEN,Denver,Nuggets,36-16,29,30,24,31,0,0,0,0,0,0,0,0,0,0,114,0.485,0.857,0.438,33,50,12
163,2024-02-08,8,0022300740,1610612747,LAL,Los Angeles,Lakers,27-26,23,26,30,27,0,0,0,0,0,0,0,0,0,0,106,0.461,0.727,0.32,27,39,7
164,2024-02-08,9,0022300741,1610612765,DET,Detroit,Pistons,8-43,25,31,28,36,8,0,0,0,0,0,0,0,0,0,128,0.484,0.71,0.593,26,45,16
165,2024-02-08,9,0022300741,1610612757,POR,Portland,Trail Blazers,15-36,30,41,26,23,2,0,0,0,0,0,0,0,0,0,122,0.461,0.879,0.367,29,38,15
166,2024-02-07,1,0022300726,1610612761,TOR,Toronto,Raptors,18-33,27,27,37,32,0,0,0,0,0,0,0,0,0,0,123,0.531,0.833,0.515,30,41,9
167,2024-02-07,1,0022300726,1610612766,CHA,Charlotte,Hornets,10-40,36,24,37,20,0,0,0,0,0,0,0,0,0,0,117,0.489,0.65,0.41,27,38,10
168,2024-02-07,2,0022300728,1610612739,CLE,Cleveland,Cavaliers,33-16,27,30,23,34,0,0,0,0,0,0,0,0,0,0,114,0.489,0.727,0.343,25,46,14
169,2024-02-07,2,0022300728,1610612764,WAS,Washington,Wizards,9-41,27,30,22,27,0,0,0,0,0,0,0,0,0,0,106,0.447,0.667,0.4,27,47,15
170,2024-02-07,3,0022300727,1610612744,GSW,Golden State,Warriors,23-25,15,33,43,36,0,0,0,0,0,0,0,0,0,0,127,0.5,0.773,0.421,30,52,12
171,2024-02-07,3,0022300727,1610612755,PHI,Philadelphia,76ers,30-20,22,23,23,36,0,0,0,0,0,0,0,0,0,0,104,0.418,1.0,0.25,21,40,14
172,2024-02-07,4,0022300729,1610612737,ATL,Atlanta,Hawks,22-29,37,30,23,27,0,0,0,0,0,0,0,0,0,0,117,0.422,0.9,0.317,24,49,9
173,2024-02-07,4,0022300729,1610612738,BOS,Boston,Celtics,39-12,35,36,24,30,0,0,0,0,0,0,0,0,0,0,125,0.527,0.909,0.347,33,45,14
174,2024-02-07,5,0022300730,1610612759,SAS,San Antonio,Spurs,10-41,31,20,26,27,0,0,0,0,0,0,0,0,0,0,104,0.456,0.588,0.324,30,46,14
175,2024-02-07,5,0022300730,1610612748,MIA,Miami,Heat,28-24,32,21,25,38,0,0,0,0,0,0,0,0,0,0,116,0.494,0.783,0.316,29,45,10
176,2024-02-07,6,0022300731,1610612740,NOP,New Orleans,Pelicans,30-21,36,19,24,38,0,0,0,0,0,0,0,0,0,0,117,0.534,0.688,0.375,30,38,12
177,2024-02-07,6,0022300731,1610612746,LAC,LA,Clippers,34-16,19,28,22,37,0,0,0,0,0,0,0,0,0,0,106,0.462,0.846,0.375,23,37,19
178,2024-02-07,7,0022300732,1610612765,DET,Detroit,Pistons,7-43,31,39,27,36,0,0,0,0,0,0,0,0,0,0,133,0.56,1.0,0.548,32,48,11
179,2024-02-07,7,0022300732,1610612758,SAC,Sacramento,Kings,29-21,36,27,36,21,0,0,0,0,0,0,0,0,0,0,120,0.474,0.682,0.341,31,33,4
180,2024-02-06,1,0022300719,1610612745,HOU,Houston,Rockets,23-27,39,36,24,30,0,0,0,0,0,0,0,0,0,0,129,0.515,0.739,0.48,26,48,15
181,2024-02-06,1,0022300719,1610612754,IND,Indiana,Pacers,29-23,41,27,38,26,0,0,0,0,0,0,0,0,0,0,132,0.628,0.643,0.469,35,25,12
182,2024-02-06,2,0022300720,1610612742,DAL,Dallas,Mavericks,28-23,31,34,30,24,0,0,0,0,0,0,0,0,0,0,119,0.505,0.615,0.442,25,45,10
183,2024-02-06,2,0022300720,1610612751,BKN,Brooklyn,Nets,20-30,24,23,30,30,0,0,0,0,0,0,0,0,0,0,107,0.451,0.867,0.364,33,43,10
184,2024-02-06,3,0022300721,1610612753,ORL,Orlando,Magic,27-24,19,30,26,20,0,0,0,0,0,0,0,0,0,0,95,0.438,0.714,0.286,25,39,18
185,2024-02-06,3,0022300721,1610612748,MIA,Miami,Heat,27-24,26,30,40,25,0,0,0,0,0,0,0,0,0,0,121,0.54,0.778,0.361,31,45,13
186,2024-02-06,4,0022300722,1610612763,MEM,Memphis,Grizzlies,18-33,24,22,28,39,0,0,0,0,0,0,0,0,0,0,113,0.513,0.625,0.568,33,35,18
187,2024-02-06,4,0022300722,1610612752,NYK,New York,Knicks,33-18,33,37,27,26,0,0,0,0,0,0,0,0,0,0,123,0.558,0.8,0.407,28,37,10
188,2024-02-06,5,0022300723,1610612750,MIN,Minnesota,Timberwolves,35-16,33,36,23,23,8,0,0,0,0,0,0,0,0,0,123,0.457,0.731,0.444,28,42,13
189,2024-02-06,5,0022300723,1610612741,CHI,Chicago,Bulls,24-27,22,25,36,32,14,0,0,0,0,0,0,0,0,0,129,0.484,0.844,0.4,24,48,14
190,2024-02-06,6,0022300724,1610612760,OKC,Oklahoma City,Thunder,35-16,33,35,24,25,0,0,0,0,0,0,0,0,0,0,117,0.478,0.667,0.514,26,32,11
191,2024-02-06,6,0022300724,1610612762,UTA,Utah,Jazz,26-26,28,33,35,28,0,0,0,0,0,0,0,0,0,0,124,0.517,0.9,0.4,29,48,17
192,2024-02-06,7,0022300725,1610612749,MIL,Milwaukee,Bucks,33-18,23,26,24,33,0,0,0,0,0,0,0,0,0,0,106,0.433,0.6,0.325,23,44,12
193,2024-02-06,7,0022300725,1610612756,PHX,Phoenix,Suns,30-21,22,26,31,35,0,0,0,0,0,0,0,0,0,0,114,0.506,0.667,0.286,17,49,13
194,2024-02-05,1,0022300713,1610612747,LAL,Los Angeles,Lakers,27-25,37,37,26,24,0,0,0,0,0,0,0,0,0,0,124,0.562,0.842,0.235,36,48,16
195,2024-02-05,1,0022300713,1610612766,CHA,Charlotte,Hornets,10-39,29,29,28,32,0,0,0,0,0,0,0,0,0,0,118,0.49,0.786,0.406,26,34,9
196,2024-02-05,2,0022300714,1610612758,SAC,Sacramento,Kings,29-20,34,25,33,18,0,0,0,0,0,0,0,0,0,0,110,0.462,0.583,0.386,28,40,12
197,2024-02-05,2,0022300714,1610612739,CLE,Cleveland,Cavaliers,32-16,39,35,32,30,0,0,0,0,0,0,0,0,0,0,136,0.58,0.647,0.561,36,45,8
198,2024-02-05,3,0022300715,1610612742,DAL,Dallas,Mavericks,27-23,26,27,24,41,0,0,0,0,0,0,0,0,0,0,118,0.483,0.739,0.395,28,44,9
199,2024-02-05,3,0022300715,1610612755,PHI,Philadelphia,76ers,30-19,33,24,17,28,0,0,0,0,0,0,0,0,0,0,102,0.43,0.7,0.276,20,51,11
200,2024-02-05,4,0022300716,1610612746,LAC,LA,Clippers,34-15,37,29,36,47,0,0,0,0,0,0,0,0,0,0,149,0.584,0.774,0.6,32,36,7
201,2024-02-05,4,0022300716,1610612737,ATL,Atlanta,Hawks,22-28,28,38,35,43,0,0,0,0,0,0,0,0,0,0,144,0.537,0.815,0.513,35,39,11
202,2024-02-05,5,0022300717,1610612744,GSW,Golden State,Warriors,22-25,20,23,32,34,0,0,0,0,0,0,0,0,0,0,109,0.462,0.826,0.182,24,60,13
203,2024-02-05,5,0022300717,1610612751,BKN,Brooklyn,Nets,20-29,23,26,21,28,0,0,0,0,0,0,0,0,0,0,98,0.382,0.773,0.31,23,38,10
204,2024-02-05,6,0022300718,1610612761,TOR,Toronto,Raptors,17-33,19,31,21,29,0,0,0,0,0,0,0,0,0,0,100,0.476,0.667,0.323,27,38,18
205,2024-02-05,6,0022300718,1610612740,NOP,New Orleans,Pelicans,29-21,36,31,38,33,0,0,0,0,0,0,0,0,0,0,138,0.51,1.0,0.422,36,51,7
206,2024-02-04,1,0022300704,1610612753,ORL,Orlando,Magic,27-23,24,26,28,33,0,0,0,0,0,0,0,0,0,0,111,0.536,0.733,0.417,22,37,10
207,2024-02-04,1,0022300704,1610612765,DET,Detroit,Pistons,6-43,29,18,28,24,0,0,0,0,0,0,0,0,0,0,99,0.45,0.864,0.258,22,36,15
208,2024-02-04,2,0022300705,1610612756,PHX,Phoenix,Suns,29-21,42,37,37,24,0,0,0,0,0,0,0,0,0,0,140,0.614,0.808,0.44,33,42,17
209,2024-02-04,2,0022300705,1610612764,WAS,Washington,Wizards,9-40,28,30,28,26,0,0,0,0,0,0,0,0,0,0,112,0.49,0.647,0.219,32,35,18
210,2024-02-04,3,0022300706,1610612763,MEM,Memphis,Grizzlies,18-32,20,30,26,15,0,0,0,0,0,0,0,0,0,0,91,0.38,0.833,0.289,19,46,20
211,2024-02-04,3,0022300706,1610612738,BOS,Boston,Celtics,38-12,29,41,29,32,0,0,0,0,0,0,0,0,0,0,131,0.485,0.889,0.373,30,57,10
212,2024-02-04,4,0022300707,1610612754,IND,Indiana,Pacers,28-23,26,29,36,24,0,0,0,0,0,0,0,0,0,0,115,0.489,0.778,0.333,34,49,11
213,2024-02-04,4,0022300707,1610612766,CHA,Charlotte,Hornets,10-38,13,31,32,23,0,0,0,0,0,0,0,0,0,0,99,0.398,0.84,0.276,18,43,10
214,2024-02-04,5,0022300708,1610612746,LAC,LA,Clippers,33-15,19,24,26,34,0,0,0,0,0,0,0,0,0,0,103,0.442,0.864,0.41,23,48,15
215,2024-02-04,5,0022300708,1610612748,MIA,Miami,Heat,26-24,22,21,24,28,0,0,0,0,0,0,0,0,0,0,95,0.418,0.917,0.267,24,45,10
216,2024-02-04,6,0022300709,1610612745,HOU,Houston,Rockets,23-26,23,21,20,26,0,0,0,0,0,0,0,0,0,0,90,0.352,0.667,0.333,20,41,11
217,2024-02-04,6,0022300709,1610612750,MIN,Minnesota,Timberwolves,35-15,31,17,32,31,0,0,0,0,0,0,0,0,0,0,111,0.444,0.741,0.367,21,58,15
218,2024-02-04,7,0022300710,1610612761,TOR,Toronto,Raptors,17-32,33,30,24,23,8,9,0,0,0,0,0,0,0,0,127,0.475,0.81,0.4,38,48,11
219,2024-02-04,7,0022300710,1610612760,OKC,Oklahoma City,Thunder,35-15,23,24,34,29,8,17,0,0,0,0,0,0,0,0,135,0.473,1.0,0.365,40,45,10
220,2024-02-04,8,0022300711,1610612749,MIL,Milwaukee,Bucks,33-17,26,37,32,13,0,0,0,0,0,0,0,0,0,0,108,0.464,0.6,0.366,27,32,11
221,2024-02-04,8,0022300711,1610612762,UTA,Utah,Jazz,25-26,32,21,30,40,0,0,0,0,0,0,0,0,0,0,123,0.483,0.833,0.386,31,52,16
222,2024-02-04,9,0022300712,1610612757,POR,Portland,Trail Blazers,15-35,37,26,21,19,0,0,0,0,0,0,0,0,0,0,103,0.459,0.933,0.355,29,42,13
223,2024-02-04,9,0022300712,1610612743,DEN,Denver,Nuggets,35-16,25,35,26,26,0,0,0,0,0,0,0,0,0,0,112,0.488,0.842,0.429,26,42,8
224,2024-02-03,1,0022300698,1610612751,BKN,Brooklyn,Nets,20-28,38,29,38,31,0,0,0,0,0,0,0,0,0,0,136,0.516,0.783,0.392,35,53,10
225,2024-02-03,1,0022300698,1610612755,PHI,Philadelphia,76ers,30-18,22,29,31,39,0,0,0,0,0,0,0,0,0,0,121,0.458,0.778,0.414,26,44,5
226,2024-02-03,2,0022300699,1610612744,GSW,Golden State,Warriors,21-25,33,31,25,34,11,0,0,0,0,0,0,0,0,0,134,0.446,0.8,0.321,26,57,14
227,2024-02-03,2,0022300699,1610612737,ATL,Atlanta,Hawks,22-27,28,36,25,34,18,0,0,0,0,0,0,0,0,0,141,0.482,0.773,0.326,27,57,8
228,2024-02-03,3,0022300700,1610612758,SAC,Sacramento,Kings,29-19,32,39,20,32,0,0,0,0,0,0,0,0,0,0,123,0.5,0.828,0.385,33,40,16
229,2024-02-03,3,0022300700,1610612741,CHI,Chicago,Bulls,23-27,25,27,29,34,0,0,0,0,0,0,0,0,0,0,115,0.462,0.909,0.324,24,47,16
230,2024-02-03,4,0022300701,1610612747,LAL,Los Angeles,Lakers,26-25,27,32,21,33,0,0,0,0,0,0,0,0,0,0,113,0.488,0.852,0.387,28,38,5
231,2024-02-03,4,0022300701,1610612752,NYK,New York,Knicks,32-18,25,34,27,19,0,0,0,0,0,0,0,0,0,0,105,0.41,0.867,0.286,21,51,7
232,2024-02-03,5,0022300702,1610612749,MIL,Milwaukee,Bucks,33-16,20,40,33,36,0,0,0,0,0,0,0,0,0,0,129,0.568,0.68,0.4,34,36,11
233,2024-02-03,5,0022300702,1610612742,DAL,Dallas,Mavericks,26-23,44,21,27,25,0,0,0,0,0,0,0,0,0,0,117,0.494,0.913,0.41,22,42,21
234,2024-02-03,6,0022300703,1610612739,CLE,Cleveland,Cavaliers,31-16,30,37,25,25,0,0,0,0,0,0,0,0,0,0,117,0.474,0.923,0.295,31,51,9
235,2024-02-03,6,0022300703,1610612759,SAS,San Antonio,Spurs,10-40,25,20,26,30,0,0,0,0,0,0,0,0,0,0,101,0.367,0.81,0.3,23,54,11
236,2024-02-02,1,0022300688,1610612746,LAC,LA,Clippers,32-15,27,38,36,35,0,0,0,0,0,0,0,0,0,0,136,0.596,0.842,0.483,31,36,9
237,2024-02-02,1,0022300688,1610612765,DET,Detroit,Pistons,6-42,33,26,31,35,0,0,0,0,0,0,0,0,0,0,125,0.506,0.75,0.425,28,38,16
238,2024-02-02,2,0022300689,1610612748,MIA,Miami,Heat,26-23,31,25,31,23,0,0,0,0,0,0,0,0,0,0,110,0.432,0.771,0.226,24,59,12
239,2024-02-02,2,0022300689,1610612764,WAS,Washington,Wizards,9-39,33,26,15,28,0,0,0,0,0,0,0,0,0,0,102,0.411,0.81,0.262,28,43,8
240,2024-02-02,3,0022300690,1610612756,PHX,Phoenix,Suns,28-21,30,33,32,25,0,0,0,0,0,0,0,0,0,0,120,0.534,0.857,0.378,31,38,16
241,2024-02-02,3,0022300690,1610612737,ATL,Atlanta,Hawks,21-27,33,33,34,29,0,0,0,0,0,0,0,0,0,0,129,0.516,0.778,0.386,29,43,9
242,2024-02-02,4,0022300691,1610612758,SAC,Sacramento,Kings,28-19,38,33,28,34,0,0,0,0,0,0,0,0,0,0,133,0.567,0.643,0.382,26,38,16
243,2024-02-02,4,0022300691,1610612754,IND,Indiana,Pacers,27-23,39,25,24,34,0,0,0,0,0,0,0,0,0,0,122,0.541,0.833,0.345,23,39,22
244,2024-02-02,5,0022300692,1610612761,TOR,Toronto,Raptors,17-31,23,24,25,34,0,0,0,0,0,0,0,0,0,0,106,0.44,0.75,0.333,17,37,14
245,2024-02-02,5,0022300692,1610612745,HOU,Houston,Rockets,23-25,37,29,36,33,0,0,0,0,0,0,0,0,0,0,135,0.591,0.824,0.355,30,49,14
246,2024-02-02,6,0022300693,1610612744,GSW,Golden State,Warriors,21-24,24,33,28,36,0,0,0,0,0,0,0,0,0,0,121,0.554,0.818,0.379,32,46,14
247,2024-02-02,6,0022300693,1610612763,MEM,Memphis,Grizzlies,18-31,23,24,26,28,0,0,0,0,0,0,0,0,0,0,101,0.402,0.708,0.304,30,37,13
248,2024-02-02,7,0022300694,1610612753,ORL,Orlando,Magic,26-23,26,28,26,28,0,0,0,0,0,0,0,0,0,0,108,0.459,0.808,0.36,24,42,13
249,2024-02-02,7,0022300694,1610612750,MIN,Minnesota,Timberwolves,34-15,38,21,29,18,0,0,0,0,0,0,0,0,0,0,106,0.463,0.9,0.316,24,38,17
250,2024-02-02,8,0022300695,1610612766,CHA,Charlotte,Hornets,10-37,19,23,30,34,0,0,0,0,0,0,0,0,0,0,106,0.446,0.714,0.452,22,35,14
251,2024-02-02,8,0022300695,1610612760,OKC,Oklahoma City,Thunder,34-15,39,34,32,21,0,0,0,0,0,0,0,0,0,0,126,0.587,0.778,0.472,31,44,16
252,2024-02-02,9,0022300696,1610612740,NOP,New Orleans,Pelicans,28-21,24,34,30,26,0,0,0,0,0,0,0,0,0,0,114,0.484,0.714,0.269,29,39,9
253,2024-02-02,9,0022300696,1610612759,SAS,San Antonio,Spurs,10-39,33,32,23,25,0,0,0,0,0,0,0,0,0,0,113,0.479,0.611,0.256,35,55,18
254,2024-02-02,10,0022300697,1610612757,POR,Portland,Trail Blazers,15-34,20,35,29,24,0,0,0,0,0,0,0,0,0,0,108,0.463,0.8,0.357,14,37,8
255,2024-02-02,10,0022300697,1610612743,DEN,Denver,Nuggets,34-16,33,26,33,28,0,0,0,0,0,0,0,0,0,0,120,0.505,0.941,0.333,34,48,11
256,2024-02-01,1,0022300684,1610612747,LAL,Los Angeles,Lakers,25-25,28,32,28,26,0,0,0,0,0,0,0,0,0,0,114,0.404,0.731,0.528,30,52,7
257,2024-02-01,1,0022300684,1610612738,BOS,Boston,Celtics,37-12,25,21,32,27,0,0,0,0,0,0,0,0,0,0,105,0.423,1.0,0.333,30,54,15
258,2024-02-01,2,0022300685,1610612754,IND,Indiana,Pacers,27-22,36,22,26,21,0,0,0,0,0,0,0,0,0,0,105,0.452,0.615,0.394,21,44,13
259,2024-02-01,2,0022300685,1610612752,NYK,New York,Knicks,32-17,26,25,28,30,0,0,0,0,0,0,0,0,0,0,109,0.398,0.76,0.211,15,60,10
260,2024-02-01,3,0022300687,1610612739,CLE,Cleveland,Cavaliers,30-16,27,24,30,27,0,0,0,0,0,0,0,0,0,0,108,0.477,0.667,0.4,26,48,14
261,2024-02-01,3,0022300687,1610612763,MEM,Memphis,Grizzlies,18-30,27,31,22,21,0,0,0,0,0,0,0,0,0,0,101,0.411,0.882,0.316,25,43,12
262,2024-02-01,4,0022300686,1610612755,PHI,Philadelphia,76ers,30-17,39,32,22,34,0,0,0,0,0,0,0,0,0,0,127,0.5,0.905,0.438,27,40,4
263,2024-02-01,4,0022300686,1610612762,UTA,Utah,Jazz,24-26,32,29,32,31,0,0,0,0,0,0,0,0,0,0,124,0.517,0.88,0.333,36,43,9
264,2024-01-31,1,0022300674,1610612741,CHI,Chicago,Bulls,23-26,28,29,29,31,0,0,0,0,0,0,0,0,0,0,117,0.517,0.727,0.379,28,44,9
265,2024-01-31,1,0022300674,1610612766,CHA,Charlotte,Hornets,10-36,27,32,27,24,0,0,0,0,0,0,0,0,0,0,110,0.444,0.824,0.348,25,40,9
266,2024-01-31,2,0022300675,1610612765,DET,Detroit,Pistons,6-41,23,34,34,30,0,0,0,0,0,0,0,0,0,0,121,0.556,0.789,0.516,27,35,17
267,2024-01-31,2,0022300675,1610612739,CLE,Cleveland,Cavaliers,29-16,30,34,32,32,0,0,0,0,0,0,0,0,0,0,128,0.528,0.957,0.343,26,33,9
268,2024-01-31,3,0022300676,1610612746,LAC,LA,Clippers,31-15,37,29,40,19,0,0,0,0,0,0,0,0,0,0,125,0.47,0.864,0.4,25,52,8
269,2024-01-31,3,0022300676,1610612764,WAS,Washington,Wizards,9-38,35,25,19,30,0,0,0,0,0,0,0,0,0,0,109,0.464,0.667,0.31,19,45,13
270,2024-01-31,4,0022300678,1610612758,SAC,Sacramento,Kings,27-19,22,33,29,22,0,0,0,0,0,0,0,0,0,0,106,0.441,0.667,0.3,26,44,9
271,2024-01-31,4,0022300678,1610612748,MIA,Miami,Heat,25-23,28,31,31,25,0,0,0,0,0,0,0,0,0,0,115,0.5,0.783,0.464,38,49,8
272,2024-01-31,5,0022300679,1610612740,NOP,New Orleans,Pelicans,27-21,33,28,23,26,0,0,0,0,0,0,0,0,0,0,110,0.5,0.708,0.324,20,56,16
273,2024-01-31,5,0022300679,1610612745,HOU,Houston,Rockets,22-25,25,29,25,20,0,0,0,0,0,0,0,0,0,0,99,0.402,0.941,0.295,19,29,5
274,2024-01-31,6,0022300680,1610612742,DAL,Dallas,Mavericks,26-22,21,27,22,17,0,0,0,0,0,0,0,0,0,0,87,0.408,0.731,0.207,18,31,16
275,2024-01-31,6,0022300680,1610612750,MIN,Minnesota,Timberwolves,34-14,24,28,31,38,0,0,0,0,0,0,0,0,0,0,121,0.563,0.6,0.433,31,45,10
276,2024-01-31,7,0022300681,1610612753,ORL,Orlando,Magic,25-23,27,30,34,17,0,0,0,0,0,0,0,0,0,0,108,0.477,0.826,0.35,29,45,15
277,2024-01-31,7,0022300681,1610612759,SAS,San Antonio,Spurs,10-38,30,21,21,26,0,0,0,0,0,0,0,0,0,0,98,0.45,0.708,0.29,24,41,17
278,2024-01-31,8,0022300682,1610612743,DEN,Denver,Nuggets,33-16,28,23,21,28,0,0,0,0,0,0,0,0,0,0,100,0.398,0.688,0.405,21,47,8
279,2024-01-31,8,0022300682,1610612760,OKC,Oklahoma City,Thunder,33-15,19,28,26,32,0,0,0,0,0,0,0,0,0,0,105,0.425,0.8,0.423,24,53,11
280,2024-01-31,9,0022300677,1610612756,PHX,Phoenix,Suns,28-20,30,34,42,30,0,0,0,0,0,0,0,0,0,0,136,0.62,0.75,0.5,35,42,15
281,2024-01-31,9,0022300677,1610612751,BKN,Brooklyn,Nets,19-28,30,31,26,33,0,0,0,0,0,0,0,0,0,0,120,0.5,0.769,0.41,28,27,11
282,2024-01-31,10,0022300683,1610612749,MIL,Milwaukee,Bucks,32-16,38,27,26,25,0,0,0,0,0,0,0,0,0,0,116,0.489,0.722,0.289,27,39,13
283,2024-01-31,10,0022300683,1610612757,POR,Portland,Trail Blazers,15-33,37,30,29,23,0,0,0,0,0,0,0,0,0,0,119,0.533,1.0,0.429,26,39,11
284,2024-01-30,1,0022300669,1610612747,LAL,Los Angeles,Lakers,24-25,29,27,32,34,0,0,0,0,0,0,0,0,0,0,122,0.533,0.56,0.364,28,37,14
285,2024-01-30,1,0022300669,1610612737,ATL,Atlanta,Hawks,20-27,36,31,36,35,0,0,0,0,0,0,0,0,0,0,138,0.525,0.889,0.421,32,46,12
286,2024-01-30,2,0022300670,1610612754,IND,Indiana,Pacers,27-21,26,40,37,21,0,0,0,0,0,0,0,0,0,0,124,0.463,0.8,0.308,33,50,7
287,2024-01-30,2,0022300670,1610612738,BOS,Boston,Celtics,37-11,36,45,25,23,0,0,0,0,0,0,0,0,0,0,129,0.54,0.818,0.472,25,40,10
288,2024-01-30,3,0022300671,1610612762,UTA,Utah,Jazz,24-25,22,27,24,30,0,0,0,0,0,0,0,0,0,0,103,0.453,0.765,0.333,23,43,14
289,2024-01-30,3,0022300671,1610612752,NYK,New York,Knicks,31-17,29,28,36,25,0,0,0,0,0,0,0,0,0,0,118,0.468,0.944,0.382,29,45,5
290,2024-01-30,4,0022300672,1610612761,TOR,Toronto,Raptors,17-30,27,26,37,28,0,0,0,0,0,0,0,0,0,0,118,0.518,0.9,0.483,34,38,19
291,2024-01-30,4,0022300672,1610612741,CHI,Chicago,Bulls,22-26,31,32,26,18,0,0,0,0,0,0,0,0,0,0,107,0.507,0.741,0.344,21,33,17
292,2024-01-30,5,0022300673,1610612755,PHI,Philadelphia,76ers,29-17,28,22,27,30,0,0,0,0,0,0,0,0,0,0,107,0.459,0.762,0.433,11,39,16
293,2024-01-30,5,0022300673,1610612744,GSW,Golden State,Warriors,20-24,23,29,34,33,0,0,0,0,0,0,0,0,0,0,119,0.557,0.895,0.438,32,42,16
294,2024-01-29,1,0022300657,1610612752,NYK,New York,Knicks,30-17,26,20,44,23,0,0,0,0,0,0,0,0,0,0,113,0.524,0.813,0.324,25,42,9
295,2024-01-29,1,0022300657,1610612766,CHA,Charlotte,Hornets,10-35,25,18,24,25,0,0,0,0,0,0,0,0,0,0,92,0.457,0.5,0.344,23,41,13
296,2024-01-29,2,0022300658,1610612746,LAC,LA,Clippers,30-15,25,27,29,27,0,0,0,0,0,0,0,0,0,0,108,0.475,0.75,0.324,28,37,12
297,2024-01-29,2,0022300658,1610612739,CLE,Cleveland,Cavaliers,28-16,28,28,32,30,0,0,0,0,0,0,0,0,0,0,118,0.488,0.808,0.325,28,46,13
298,2024-01-29,3,0022300659,1610612740,NOP,New Orleans,Pelicans,26-21,36,24,27,25,0,0,0,0,0,0,0,0,0,0,112,0.505,0.769,0.286,21,40,12
299,2024-01-29,3,0022300659,1610612738,BOS,Boston,Celtics,36-11,25,25,31,37,0,0,0,0,0,0,0,0,0,0,118,0.506,0.75,0.37,27,40,11
300,2024-01-29,4,0022300660,1610612762,UTA,Utah,Jazz,24-24,28,29,30,27,0,0,0,0,0,0,0,0,0,0,114,0.453,0.794,0.333,23,44,17
301,2024-01-29,4,0022300660,1610612751,BKN,Brooklyn,Nets,19-27,43,28,33,43,0,0,0,0,0,0,0,0,0,0,147,0.514,0.947,0.467,41,50,8
302,2024-01-29,5,0022300661,1610612756,PHX,Phoenix,Suns,27-20,33,29,38,18,0,0,0,0,0,0,0,0,0,0,118,0.489,0.706,0.35,30,47,7
303,2024-01-29,5,0022300661,1610612748,MIA,Miami,Heat,24-23,25,24,25,31,0,0,0,0,0,0,0,0,0,0,105,0.393,1.0,0.389,20,44,11
304,2024-01-29,6,0022300662,1610612747,LAL,Los Angeles,Lakers,24-24,31,29,24,35,0,0,0,0,0,0,0,0,0,0,119,0.495,0.615,0.371,26,35,12
305,2024-01-29,6,0022300662,1610612745,HOU,Houston,Rockets,22-24,42,36,30,27,0,0,0,0,0,0,0,0,0,0,135,0.531,0.76,0.333,36,56,15
306,2024-01-29,7,0022300663,1610612758,SAC,Sacramento,Kings,27-18,18,29,28,28,0,0,0,0,0,0,0,0,0,0,103,0.512,0.6,0.289,24,51,19
307,2024-01-29,7,0022300663,1610612763,MEM,Memphis,Grizzlies,18-29,33,17,21,23,0,0,0,0,0,0,0,0,0,0,94,0.375,0.75,0.361,22,37,14
308,2024-01-29,8,0022300664,1610612750,MIN,Minnesota,Timberwolves,33-14,29,20,24,34,0,0,0,0,0,0,0,0,0,0,107,0.482,0.867,0.483,21,45,13
309,2024-01-29,8,0022300664,1610612760,OKC,Oklahoma City,Thunder,32-15,28,19,30,24,0,0,0,0,0,0,0,0,0,0,101,0.443,0.773,0.4,21,38,12
310,2024-01-29,9,0022300665,1610612764,WAS,Washington,Wizards,9-37,25,29,33,31,0,0,0,0,0,0,0,0,0,0,118,0.535,0.708,0.36,32,45,18
311,2024-01-29,9,0022300665,1610612759,SAS,San Antonio,Spurs,10-37,35,23,35,20,0,0,0,0,0,0,0,0,0,0,113,0.467,0.882,0.4,31,36,14
312,2024-01-29,10,0022300666,1610612753,ORL,Orlando,Magic,24-23,35,42,12,40,0,0,0,0,0,0,0,0,0,0,129,0.511,0.75,0.474,27,35,11
313,2024-01-29,10,0022300666,1610612742,DAL,Dallas,Mavericks,26-21,26,35,35,35,0,0,0,0,0,0,0,0,0,0,131,0.623,0.744,0.481,27,35,15
